"Date","RegionID","RegionName","State","Metro","County","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2017-08-31,47401,"Riverside","CA","Riverside","Riverside",55,355600,-0.000281135788585887,0.0133941293815902,0.064033512866547,0.116238195562454,-0.0106030962456303,"2006-09","2006-Q3",419400,-0.152122079160706,"2005-06"
2017-08-31,12562,"Marietta","GA","Atlanta","Cobb",56,259800,0.00502901353965184,0.0160344153304654,0.0569568755085435,0.077953892895698,0.0170915624092152,"2017-08","2017-Q3",259800,0,"2017-08"
2017-08-31,23482,"Anchorage","AK","Anchorage","Anchorage",57,295400,-0.000338409475465313,0.00373768263676521,0.0102599179206566,0.0248356307774165,-0.00217417970144418,"2007-09","2007-Q3",302000,-0.0218543046357616,"2006-09"
2017-08-31,3506,"Bakersfield","CA","Bakersfield","Kern",58,219400,-0.00272727272727273,-0.00543970988213962,0.0314997649271274,0.0909118411580239,-0.0194804132204152,"2006-05","2006-Q2",312500,-0.29792,"2004-11"
2017-08-31,20313,"Saint Paul","MN","Minneapolis-St Paul","Ramsey",59,199900,0.00857719475277497,0.0219836400817996,0.0989554700384827,0.0942805328293776,0.00572924850567658,"2006-05","2006-Q2",203200,-0.016240157480315,"2006-01"
2017-08-31,34303,"Toledo","OH","Toledo","Lucas",60,63500,0.00157728706624606,0,0.0672268907563025,0.0284115120907795,-0.0236848713207621,"2006-04","2006-Q2",84800,-0.251179245283019,"1999-07"
2017-08-31,7081,"Silver Spring","MD","Washington","Montgomery",61,389200,0.000771406531241965,-0.00102669404517454,0.0223272918308379,0.0335506830808177,-0.0119909118316185,"2007-04","2007-Q2",447700,-0.130667857940585,"2005-04"
2017-08-31,25574,"Lexington","KY","Lexington","Fayette",62,166600,0.00421940928270042,0.0127659574468085,0.055766793409379,0.035255084989068,0.0174748571778411,"2017-08","2017-Q3",166600,0,"2017-08"
2017-08-31,12970,"Newark","NJ","New York","Essex",63,227600,-0.0121527777777778,-0.0273504273504274,0.0252252252252252,0.0515738996771891,-0.0298924751467616,"2007-04","2007-Q2",314200,-0.275620623806493,"2004-10"
2017-08-31,47945,"Tallahassee","FL","Tallahassee","Leon",64,168800,0.00476190476190476,0.0132052821128451,0.0387692307692308,0.0370881428980376,-0.0119690482270345,"2006-11","2006-Q4",193200,-0.126293995859213,"2005-06"
2017-08-31,7266,"Stockton","CA","Stockton","San Joaquin",65,266000,0.0094876660341556,0.0374414976599064,0.123785382340515,0.14973758922612,-0.0154764897857895,"2006-03","2006-Q1",376500,-0.293492695883134,"2004-08"
2017-08-31,53915,"Plano","TX","Dallas-Fort Worth","Collin",66,329100,0.00274223034734918,0.00427220018309429,0.079016393442623,0.0978010399845544,0.0460993811656725,"2017-08","2017-Q3",329100,0,"2017-08"
2017-08-31,17384,"Chandler","AZ","Phoenix","Maricopa",67,281800,0.00284697508896797,0.0125763564498742,0.0538519072550486,0.0764188030526309,-0.00213926831222255,"2006-03","2006-Q1",314600,-0.10425937698665,"2005-08"
2017-08-31,12455,"Louisville","KY","Louisville/Jefferson County","Jefferson",68,119100,0.00591216216216216,0.0127551020408163,0.0392670157068063,0.0442840164748473,0.0215830274142252,"2017-02","2017-Q1",120000,-0.0075,"2017-01"
2017-08-31,11867,"Henderson","NV","Las Vegas","Clark",69,279800,0.00358680057388809,0.0152394775036284,0.0667174990468929,0.117152169232525,-0.0145902207623905,"2006-04","2006-Q2",356300,-0.21470670783048,"2004-06"
2017-08-31,25934,"Modesto","CA","Modesto","Stanislaus",70,265800,0.00415564790328674,0.0199539524174981,0.0929276315789474,0.146122772221801,-0.0106704043112021,"2006-04","2006-Q2",349700,-0.239919931369745,"2004-10"
2017-08-31,32900,"Mobile","AL","Mobile","Mobile",71,111500,-0.0017905102954342,-0.00268336314847943,0.0267034990791897,0.0244802360821361,-0.0104097168655439,"2008-01","2008-Q1",127200,-0.123427672955975,"2006-03"
2017-08-31,25320,"Jersey City","NJ","New York","Hudson",72,396700,0.010443199184921,0.0455983131259884,0.230077519379845,0.109455888386716,0.00897287799699398,"2017-08","2017-Q3",396700,0,"2017-08"
2017-08-31,53060,"Lubbock","TX","Lubbock","Lubbock",73,121700,0.000822368421052632,0.00661703887510339,0.0375106564364876,0.0432079055798575,0.0196292503112503,"2017-08","2017-Q3",121700,0,"2017-08"
2017-08-31,18298,"Glendale","AZ","Phoenix","Maricopa",74,216800,0.00603248259860789,0.019755409219191,0.0899949723479135,0.112711932761707,-0.00916118872516125,"2006-05","2006-Q2",251400,-0.137629276054097,"2005-07"
2017-08-31,24457,"Durham","NC","Durham","Durham",75,191500,0.00789473684210526,0.032345013477089,0.084985835694051,0.0493647120164289,0.0180066773590781,"2017-08","2017-Q3",191500,0,"2017-08"
2017-08-31,13121,"Orlando","FL","Orlando","Orange",76,171000,0.00766057748968768,0.0251798561151079,0.112556929082629,0.110394579350456,-0.0230002175708249,"2006-09","2006-Q3",230700,-0.258777633289987,"2005-06"
2017-08-31,6210,"Norfolk","VA","Virginia Beach","Norfolk City",77,181600,0.00331491712707182,0.0100111234705228,0.0412844036697248,0.028754922312578,-0.00765239687924535,"2007-10","2007-Q4",196500,-0.0758269720101781,"2006-02"
2017-08-31,26922,"Saint Petersburg","FL","Tampa","Pinellas",78,185000,0.00325379609544469,0.0209713024282561,0.134969325153374,0.142587910655922,0.00409054297765721,"2006-09","2006-Q3",190300,-0.0278507619548082,"2006-03"
2017-08-31,53856,"Pensacola","FL","Pensacola","Escambia",79,136300,0.00888230940044412,0.0333586050037908,0.11265306122449,0.0699559992662702,-0.0000733379813262491,"2006-04","2006-Q2",142600,-0.044179523141655,"2005-09"
2017-08-31,18170,"Fort Wayne","IN","Fort Wayne","Allen",80,100200,-0.00397614314115308,-0.0157170923379175,0.0536277602523659,0.02445043489905,-0.0000997456567837229,"2017-04","2017-Q2",102400,-0.021484375,"2017-03"
2017-08-31,11722,"Greensboro","NC",,"Guilford",81,130900,0.00769822940723634,0.0218579234972678,0.0564971751412429,0.0280327709740265,0.00398193980423311,"2017-08","2017-Q3",130900,0,"2017-08"
2017-08-31,32503,"Lincoln","NE","Lincoln","Lancaster",82,164000,0.00551808706315144,0.0230817217716781,0.0740013097576948,0.0456395525912732,0.0237416845886036,"2017-08","2017-Q3",164000,0,"2017-08"
2017-08-31,20328,"San Bernardino","CA","Riverside","San Bernardino",83,257000,0.00155884645362432,0.0134069400630915,0.0593569661995054,0.138431151111703,-0.0181306119210932,"2006-08","2006-Q3",331800,-0.225437010247137,"2005-06"
2017-08-31,24225,"Corona","CA","Riverside","Riverside",84,447800,0.0078775602070673,0.0237768632830361,0.0519144937749589,0.0858086787085242,-0.00794846126539361,"2006-08","2006-Q3",536400,-0.16517524235645,"2004-12"
2017-08-31,51405,"Chula Vista","CA","San Diego","San Diego",85,502300,0.00863453815261044,0.0320525991370454,0.0960069823259873,0.0945714304485055,-0.000694137323132171,"2006-05","2006-Q2",560100,-0.103195857882521,"2004-10"
2017-08-31,44564,"Chesapeake","VA","Virginia Beach","Chesapeake City",86,250800,-0.00198965380023876,-0.00317965023847377,0.0359355638166047,0.022312229347174,-0.00541717542893361,"2006-09","2006-Q3",269200,-0.0683506686478455,"2005-10"
2017-08-31,25104,"Hialeah","FL","Miami-Fort Lauderdale","Miami-Dade",87,237500,0.00295608108108108,0.0127931769722814,0.128266033254157,0.137886257816205,-0.0135443847486978,"2007-04","2007-Q2",274100,-0.133527909522072,"2005-12"
2017-08-31,398849,"Madison","WI","Madison","Dane",88,233900,0.00558899398108341,0.0196163905841325,0.0838739573679333,0.0518045831911411,0.0161370630529272,"2017-08","2017-Q3",233900,0,"2017-08"
2017-08-31,24741,"Fontana","CA","Riverside","San Bernardino",89,352600,0.00255899914700028,0.0123456790123457,0.0459804212399881,0.107733946833803,-0.0117652507314246,"2006-06","2006-Q2",423400,-0.167217760982522,"2005-06"
2017-08-31,31614,"Fort Myers","FL","Fort Myers","Lee",90,204100,0.00492368291482029,0.00740375123395854,0.027693856998993,0.0976370931331514,-0.00679440739807124,"2006-04","2006-Q2",277500,-0.264504504504505,"2005-04"
2017-08-31,25428,"Knoxville","TN","Knoxville","Knox",91,129200,0.00388500388500389,0.009375,0.0651277823577906,0.0291685005611098,0.0119752931879153,"2017-08","2017-Q3",129200,0,"2017-08"
2017-08-31,52893,"Laredo","TX","Laredo","Webb",92,122200,0.00825082508250825,0.0115894039735099,0.00825082508250825,0.053649866574357,0.0310574619179194,"2016-06","2016-Q2",123000,-0.00650406504065041,"2016-06"
2017-08-31,26187,"North Las Vegas","NV","Las Vegas","Clark",93,212400,0.00950570342205323,0.0340798442064265,0.119072708113804,0.149565625411596,-0.0230562161434388,"2006-04","2006-Q2",290200,-0.268090971743625,"2004-06"
2017-08-31,5573,"Lawrenceville","GA","Atlanta","Gwinnett",94,189200,0.00477960701009028,0.0117647058823529,0.0861079219288175,0.107605373672436,0.00629049472484722,"2017-08","2017-Q3",189200,0,"2017-08"
2017-08-31,11540,"Fremont","CA","San Francisco","Alameda",95,953100,0.000524879277766114,0.00707945900253593,0.061122244488978,0.129696392631987,0.0376676297096321,"2017-08","2017-Q3",953100,0,"2017-08"
2017-08-31,52001,"Fayetteville","NC","Fayetteville","Cumberland",96,115100,0.0240213523131673,0.0369369369369369,0.0416289592760181,0.00192241894916112,0.00509196277555302,"2011-07","2011-Q3",124300,-0.0740144810941271,"2009-12"
2017-08-31,7222,"Springfield","MO","Springfield","Greene",97,114700,0.00174672489082969,0.00349956255468067,-0.0213310580204778,0.0143747567885366,-0.00129843832679577,"2009-05","2009-Q2",120300,-0.0465502909393184,"2006-07"
2017-08-31,30258,"Arlington","VA","Washington","Arlington",98,649400,0.00417504252358126,0.0137371214486419,0.0388737801951688,0.0383167461566198,0.0177555157537737,"2017-08","2017-Q3",649400,0,"2017-08"
2017-08-31,12065,"Irving","TX","Dallas-Fort Worth","Dallas",99,184900,0.0032555615843733,0.00543773790103317,0.0775058275058275,0.0973524980414637,0.031268483318009,"2017-08","2017-Q3",184900,0,"2017-08"
2017-08-31,4888,"Gilbert","AZ","Phoenix","Maricopa",100,298000,0.00269179004037685,0.0156782549420586,0.0507757404795487,0.0755960130114228,-0.00222094998142253,"2006-03","2006-Q1",339500,-0.122238586156112,"2005-07"
2017-08-31,54346,"Scottsdale","AZ","Phoenix","Maricopa",101,426100,0.00353273669335846,0.0118736642127761,0.0380024360535932,0.0535329676255407,-0.00745326408859781,"2006-02","2006-Q1",480900,-0.113953004782699,"2005-07"
2017-08-31,13550,"Rochester","NY","Rochester","Monroe",102,73700,-0.0173333333333333,-0.0453367875647668,0.085419734904271,0.040261253434174,0.0226693010766505,"2017-05","2017-Q2",77200,-0.0453367875647668,"2017-04"
2017-08-31,41760,"Winston-Salem","NC","Winston-Salem","Forsyth",103,124900,0.00160384923817161,0.00888529886914378,0.0584745762711864,0.024987745242278,0.000160269286304082,"2008-04","2008-Q2",125900,-0.0079428117553614,"2008-02"
2017-08-31,52650,"Irvine","CA","Los Angeles-Long Beach-Anaheim","Orange",104,793200,-0.000252079657171666,0.00202122283981809,0.0338894681960375,0.0676470659733932,0.0064510404187923,"2017-07","2017-Q3",793400,-0.000252079657171666,"2017-07"
2017-08-31,6752,"Richmond","VA","Richmond","Richmond City",105,184300,0.0115257958287596,0.0301844605925098,0.145431945307645,0.065502722857941,0.0173991108363341,"2017-08","2017-Q3",184300,0,"2017-08"
2017-08-31,10477,"Boca Raton","FL","Miami-Fort Lauderdale","Palm Beach",106,321200,0.00375,0.00469189865498905,0.0371327090732967,0.0998235123778384,-0.00166583080741944,"2006-03","2006-Q1",393700,-0.184150368300737,"2005-04"
2017-08-31,13150,"Oxnard","CA","Ventura","Ventura",107,468300,0.00818083961248654,0.0171589921807124,0.0696665143901325,0.0985511601551974,-0.0117771862793296,"2006-05","2006-Q2",599300,-0.218588353078592,"2004-11"
2017-08-31,44282,"Bradenton","FL","North Port-Sarasota-Bradenton","Manatee",108,222100,0.00045045045045045,-0.00448229493500672,0.0611562350692785,0.0979482343772089,0.0051877744844131,"2006-01","2006-Q1",276300,-0.196163590300398,"2005-04"
2017-08-31,26967,"Santa Rosa","CA","Santa Rosa","Sonoma",109,540500,0.00278293135435993,0.015404846890851,0.0639763779527559,0.121021078784536,0.00637918427202022,"2006-04","2006-Q2",561400,-0.0372283576772355,"2005-08"
2017-08-31,17759,"Des Moines","IA","Des Moines","Polk",110,122300,0.00163800163800164,0.000818330605564648,0.00990916597853014,0.035147449619247,0.00487039899213348,"2017-01","2017-Q1",125600,-0.0262738853503185,"2016-10"
2017-08-31,13478,"Reno","NV","Reno","Washoe",111,322200,0.0043640897755611,0.0128890286073562,0.0729270729270729,0.147136074002756,0.00441965156327617,"2006-04","2006-Q2",353900,-0.0895733257982481,"2005-05"
2017-08-31,20604,"Spokane","WA","Spokane","Spokane",112,177300,0.00795906765207504,0.0248554913294798,0.0924214417744917,0.0620744960656474,0.0119764377208482,"2017-08","2017-Q3",177300,0,"2017-08"
2017-08-31,10210,"Augusta","GA","Augusta","Richmond",113,83800,0.00600240096038415,0.0194647201946472,0.0461922596754057,0.0149692487743334,-0.00689134182765194,"2007-12","2007-Q4",92000,-0.0891304347826087,"2005-08"
2017-08-31,27362,"Tacoma","WA","Seattle","Pierce",114,257900,0.00467471756914686,0.0250397456279809,0.12276882890727,0.101982970198558,0.00613453127450647,"2017-08","2017-Q3",257900,0,"2017-08"
2017-08-31,11671,"Grand Rapids","MI","Grand Rapids","Kent",115,134700,0.00898876404494382,0.0235562310030395,0.114143920595534,0.105711935065049,0.0205563524768839,"2017-08","2017-Q3",134700,0,"2017-08"
2017-08-31,6285,"Oceanside","CA","San Diego","San Diego",116,492100,0.00326197757390418,0.0115107913669065,0.0421431596781025,0.0933231960825694,0.00672458620328498,"2006-04","2006-Q2",510100,-0.0352871985885121,"2005-08"
2017-08-31,24821,"Gainesville","FL","Gainesville","Alachua",117,164800,0.00304321363359708,0.0116635972989564,0.0652876535229476,0.0558288229741701,-0.0139725903641486,"2007-01","2007-Q1",193400,-0.147880041365047,"2005-07"
2017-08-31,14701,"Woodbridge","VA","Washington","Prince William",118,305600,0.00163880694854146,0.00824810293632464,0.0458590006844627,0.0458792289931584,-0.0119102085369144,"2005-12","2005-Q4",388200,-0.212776919113859,"2004-11"
2017-08-31,53673,"Ocala","FL","Ocala","Marion",119,128600,0.0046875,0.0198255352894528,0.101027397260274,0.0979465170317966,-0.0231255286750641,"2006-12","2006-Q4",170000,-0.243529411764706,"2005-05"
2017-08-31,45457,"Glendale","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",120,773700,0.00233190827827439,0.00467471756914686,0.0506518196632265,0.0853992480229451,0.0153159903277171,"2017-08","2017-Q3",773700,0,"2017-08"
2017-08-31,3737,"Boise","ID","Boise City","Ada",121,218500,0.00275355667737494,0.0186480186480186,0.0881474103585657,0.0910932169689302,0.00161610313019134,"2017-08","2017-Q3",218500,0,"2017-08"
2017-08-31,24960,"Greenville","SC","Greenville","Greenville",122,160700,0.0031210986267166,0.0216147488874762,0.0858108108108108,0.0557861428683502,0.0276824545936825,"2017-08","2017-Q3",160700,0,"2017-08"
2017-08-31,10417,"Birmingham","AL","Birmingham","Jefferson",123,64000,0.00470957613814757,0.0305958132045089,0.0339256865912763,0.0109774529481732,-0.0133414372162901,"2007-10","2007-Q4",73500,-0.129251700680272,"2004-12"
2017-08-31,6909,"Salt Lake City","UT","Salt Lake City","Salt Lake",124,286700,0.00455501051156272,0.0170273146505853,0.0909436834094368,0.0879471015103983,0.0129843019354046,"2017-08","2017-Q3",286700,0,"2017-08"
2017-08-31,25218,"Huntington Beach","CA","Los Angeles-Long Beach-Anaheim","Orange",125,767800,0.000260552371026576,0.00576368876080692,0.0226425146510389,0.0692707867628666,0.00532320629875138,"2006-05","2006-Q2",788100,-0.0257581525187159,"2005-12"
2017-08-31,30141,"Akron","OH","Akron","Summit",126,65600,0.00768049155145929,0.02660406885759,0.0412698412698413,0.016318176709454,-0.0211079960209613,"2005-11","2005-Q4",82600,-0.205811138014528,"1999-01"
2017-08-31,47426,"Rockford","IL","Rockford","Winnebago",127,80300,-0.00495662949194548,-0.00495662949194548,0.0268542199488491,-0.000248880070656599,-0.0334993279793059,"2007-08","2007-Q3",112900,-0.288751107174491,"2000-07"
2017-08-31,54288,"Salinas","CA","Salinas","Monterey",128,435000,0.00253514634708458,0.0123341866418431,0.0709010339734121,0.135241692481907,-0.020296183233817,"2006-04","2006-Q2",611600,-0.288750817527796,"2004-07"
2017-08-31,14724,"Worcester","MA","Worcester","Worcester",129,217400,0.00508552935737402,0.0182669789227166,0.0594541910331384,0.0558139753407421,-0.00347452713472629,"2006-01","2006-Q1",241000,-0.0979253112033195,"2004-07"
2017-08-31,25981,"Moreno Valley","CA","Riverside","Riverside",130,297700,0.00881057268722467,0.0272601794340925,0.0526874115983027,0.122836592776083,-0.0184673610352091,"2006-08","2006-Q3",387400,-0.231543624161074,"2005-01"
2017-08-31,52998,"Little Rock","AR","Little Rock","Pulaski",131,133500,0.0037593984962406,0.00983358547655068,0.0229885057471264,0.010032873432376,0.00273739525938033,"2017-08","2017-Q3",133500,0,"2017-08"
2017-08-31,33501,"Port Saint Lucie","FL","Port St. Lucie","Saint Lucie",132,198800,0.00658227848101266,0.0132517838939857,0.0798479087452472,0.131684536968774,-0.00432201878465266,"2006-03","2006-Q1",248300,-0.199355618203786,"2005-02"
2017-08-31,51167,"Brownsville","TX","Brownsville","Cameron",133,83200,0.00120336943441637,0.0109356014580802,0.0875816993464052,0.0245453054465006,0.0262633741038951,"2017-08","2017-Q3",83200,0,"2017-08"
2017-08-31,26637,"Providence","RI","Providence","Providence",134,177900,0.00565291124929339,0.0154109589041096,0.0887392900856793,0.0654036720671969,-0.0222100410955061,"2006-02","2006-Q1",233100,-0.236808236808237,"2004-02"
2017-08-31,16753,"Amarillo","TX","Amarillo","Potter",135,116300,-0.00171673819742489,-0.00257289879931389,0.013949433304272,0.0290200491547161,0.00836925049534787,"2017-06","2017-Q2",116700,-0.00342759211653813,"2017-04"
2017-08-31,5534,"Lancaster","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",136,252600,0.00798084596967279,0.0276647681041497,0.131720430107527,0.116182385047659,-0.0203946160400708,"2006-09","2006-Q3",335900,-0.247990473355165,"2004-11"
2017-08-31,4764,"Fort Collins","CO","Fort Collins","Larimer",137,359000,0.00279329608938547,0.0121229207781224,0.072922893006575,0.0936096952115346,0.0487198487720306,"2017-08","2017-Q3",359000,0,"2017-08"
2017-08-31,40897,"Shreveport","LA","Shreveport","Caddo",138,101900,-0.0019588638589618,-0.00391006842619746,0.0419222903885481,0.0188851711281974,0.00380768826116529,"2017-06","2017-Q2",102300,-0.00391006842619746,"2017-06"
2017-08-31,31471,"Evansville","IN","Evansville","Vanderburgh",139,108200,-0.00459981600735971,-0.00551470588235294,0.0444015444015444,0.0259307865016305,0.00740968071918369,"2015-12","2015-Q4",109600,-0.0127737226277372,"2015-11"
2017-08-31,34937,"Yonkers","NY","New York","Westchester",140,447700,0.00246305418719212,0.0140430351075878,0.0795755968169761,0.0480264259958247,-0.00821573452075586,"2007-01","2007-Q1",488100,-0.0827699241958615,"2005-04"
2017-08-31,18518,"Hayward","CA","San Francisco","Alameda",141,600900,0.00805234021137393,0.0259518524842069,0.113396331295164,0.161298825096109,0.00810491592459006,"2017-08","2017-Q3",600900,0,"2017-08"
2017-08-31,31606,"Fort Lauderdale","FL","Miami-Fort Lauderdale","Broward",142,289300,0.00416522040958001,0.00626086956521739,0.0675276752767528,0.10263053520962,-0.00672666205249506,"2006-03","2006-Q1",358300,-0.19257605358638,"2005-02"
2017-08-31,37837,"Chattanooga","TN","Chattanooga","Hamilton",143,139700,0.00720980533525595,0.0234432234432234,0.0931142410015649,0.0440747746373351,0.0163376086454801,"2017-08","2017-Q3",139700,0,"2017-08"
2017-08-31,17539,"Columbus","GA","Columbus","Muscogee",144,90300,0.00110864745011086,0.0111982082866741,0.0355504587155963,-0.00285467988172527,-0.00547904677315758,"2010-02","2010-Q1",105100,-0.14081826831589,"2005-08"
2017-08-31,10215,"Aurora","IL","Chicago","Kane",145,171500,0.00292397660818713,0.0112028301886792,0.0799748110831234,0.057136321304486,-0.0146134599034015,"2007-04","2007-Q2",200300,-0.143784323514728,"2004-02"
2017-08-31,13108,"Ontario","CA","Riverside","San Bernardino",146,392600,0.00383533623114293,0.0136844823134521,0.0585063359396064,0.105750988438366,-0.00136513969212126,"2006-06","2006-Q2",431700,-0.0905721565902247,"2005-11"
2017-08-31,32179,"Jackson","MS","Jackson","Hinds",147,52400,-0.0019047619047619,-0.00757575757575758,-0.0490018148820327,-0.0234469178241468,-0.0184098475940319,"2009-08","2009-Q3",78300,-0.330779054916986,"2006-01"
2017-08-31,31821,"Grand Prairie","TX","Dallas-Fort Worth","Dallas",148,180200,0.00501952035694367,0.0112233445566779,0.0861965039180229,0.0913407235343373,0.0300658729555523,"2017-08","2017-Q3",180200,0,"2017-08"
2017-08-31,40492,"Rancho Cucamonga","CA","Riverside","San Bernardino",149,474000,0.00275015866299979,0.0108765195137556,0.051930758988016,0.087726837949212,0.00157473480549353,"2006-06","2006-Q2",517800,-0.0845886442641947,"2005-10"
2017-08-31,40202,"Overland Park","KS","Kansas City","Johnson",150,262400,0.0007627765064836,-0.000761614623000762,0.0338849487785658,0.0481682870513991,0.0199333981518661,"2017-06","2017-Q2",262600,-0.000761614623000762,"2017-06"
2017-08-31,26140,"Newport News","VA","Virginia Beach","Newport News City",151,171400,0.00116822429906542,-0.00116550116550117,0.00527859237536657,0.00497419152092204,-0.0150173824630848,"2007-10","2007-Q4",199900,-0.142571285642821,"2005-11"
2017-08-31,24832,"Garden Grove","CA","Los Angeles-Long Beach-Anaheim","Orange",152,569200,0.00211267605633803,0.00886210563629919,0.0661172504214272,0.0938958977810873,0.0000703012436833461,"2006-07","2006-Q3",619000,-0.0804523424878837,"2005-10"
2017-08-31,5424,"Killeen","TX","Killeen","Bell",153,105800,0.0028436018957346,0.0105062082139446,0.0352250489236791,0.00873071392528524,-0.00585603356591657,"2006-11","2006-Q4",116100,-0.0887166236003445,"2005-07"
2017-08-31,6792,"Roanoke","VA","Roanoke","Roanoke City",154,147900,0.001354096140826,0.0068073519400953,0.0349895031490553,0.0244083186188493,0.00156855228867037,"2017-08","2017-Q3",147900,0,"2017-08"
2017-08-31,47958,"Tempe","AZ","Phoenix","Maricopa",155,262000,0.00191204588910134,0.0115830115830116,0.0611583637100041,0.0992999985088403,0.00134578573924005,"2006-04","2006-Q2",273500,-0.0420475319926874,"2005-11"
2017-08-31,48215,"Vancouver","WA","Portland","Clark",156,287100,0.00736842105263158,0.0231646471846044,0.0817633760361718,0.113525138597725,0.0193191041170793,"2017-08","2017-Q3",287100,0,"2017-08"
2017-08-31,12014,"Huntsville","AL","Huntsville","Madison",157,139500,0.00504322766570605,0.0108695652173913,0.0021551724137931,0.0128075081789136,-0.000143256237994605,"2008-11","2008-Q4",150400,-0.0724734042553191,"2007-08"
2017-08-31,38333,"El Cajon","CA","San Diego","San Diego",158,486600,0.00495662949194548,0.020125786163522,0.0675734971478719,0.0805695028323818,0.00680349629306787,"2006-02","2006-Q1",505700,-0.0377694285149298,"2005-02"
2017-08-31,40227,"Palmdale","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",159,280500,0.00862998921251348,0.028980190755686,0.111771700356718,0.128144933070864,,"2017-08","2017-Q3",280500,0,"2017-08"
2017-08-31,41256,"Topeka","KS","Topeka","Shawnee",160,95400,0.00315457413249211,0.00421052631578947,0.00421052631578947,-0.00957211442161021,,"2008-08","2008-Q3",117100,-0.18531169940222,
2017-08-31,17950,"Elk Grove","CA","Sacramento","Sacramento",161,402100,0.00374438342486271,0.0195233265720081,0.0891115926327194,0.119864898927475,0.000749160665630688,"2006-01","2006-Q1",468200,-0.141178983340453,"2004-12"
2017-08-31,47250,"Pueblo","CO","Pueblo","Pueblo",162,142200,0.00708215297450425,0.021551724137931,0.0946882217090069,0.0655942032889687,0.0142813585442934,"2017-08","2017-Q3",142200,0,"2017-08"
2017-08-31,11529,"Fredericksburg","VA","Washington","Spotsylvania",163,256100,-0.000780335544284042,-0.00388953714507974,0.0474437627811861,0.0472598166211085,-0.0106698690428005,"2006-04","2006-Q2",314900,-0.186725944744363,"2005-01"
2017-08-31,30742,"Cape Coral","FL","Fort Myers","Lee",164,217800,0.0050761421319797,0.0092678405931418,0.0336971998101566,0.107871710359294,-0.00249078766252553,"2006-03","2006-Q1",279100,-0.219634539591544,"2005-04"
2017-08-31,7221,"Springfield","MA","Springfield","Hampden",165,144600,0.00277392510402219,0.0154494382022472,0.0766939687267312,0.0402638694761746,-0.00412345470869735,"2007-06","2007-Q2",151000,-0.0423841059602649,"2005-11"
2017-08-31,19892,"Pembroke Pines","FL","Miami-Fort Lauderdale","Broward",166,281400,0.00320855614973262,0.00607794065069718,0.0707762557077626,0.11717913149165,-0.00443838746534675,"2006-07","2006-Q3",324600,-0.133086876155268,"2005-07"
2017-08-31,19523,"Murfreesboro","TN","Nashville","Rutherford",167,216300,0.00933271115258983,0.0359195402298851,0.139620653319283,0.0784079322943234,0.0357720480147385,"2017-08","2017-Q3",216300,0,"2017-08"
2017-08-31,10843,"Clarksville","TN","Clarksville","Montgomery",168,146100,0.00343406593406593,0.0152883947185546,0.0281491907107671,0.0157783996216503,0.0201302044992455,"2017-08","2017-Q3",146100,0,"2017-08"
2017-08-31,39931,"Naperville","IL","Chicago","Du Page",169,378100,-0.00263782643102084,-0.00447604002106372,0.0232746955345061,0.0318110974862353,-0.0042117965843127,"2007-04","2007-Q2",396600,-0.0466464952092789,"2005-11"
2017-08-31,40298,"Peoria","AZ","Phoenix","Maricopa",170,252400,0.00317965023847377,0.0161030595813204,0.0538622129436326,0.0863722431889606,-0.0060904402941242,"2006-02","2006-Q1",298100,-0.15330426031533,"2005-06"
2017-08-31,4655,"Fairfax","VA","Washington","Fairfax",171,519000,-0.000770119368502118,-0.00192307692307692,0.0190457490673473,0.0288507380019301,0.00617785242961122,"2005-12","2005-Q4",540900,-0.0404880754298392,"2005-07"
2017-08-31,54311,"Santa Clarita","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",172,514700,0.00468475502635175,0.0111984282907662,0.0749791144527987,0.0931683372809473,0.00340464769734372,"2006-06","2006-Q2",546700,-0.0585330162794951,"2005-09"
2017-08-31,20008,"Pomona","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",173,393200,0.000508905852417303,0.0149716055756324,0.10140056022409,0.112052103387451,-0.00121262587547133,"2006-09","2006-Q3",417100,-0.0573004075761208,"2006-01"
2017-08-31,39191,"Kansas City","KS","Kansas City","Wyandotte",174,80300,0.00249687890137328,0.017743979721166,0.110650069156293,0.0617926529139019,-0.0139376940620387,"2007-08","2007-Q3",92400,-0.130952380952381,"2005-02"
2017-08-31,30559,"Boynton Beach","FL","Miami-Fort Lauderdale","Palm Beach",175,233400,0.0030081650193382,0.0125813449023861,0.0561085972850679,0.108263644039889,-0.00692658765735554,"2006-04","2006-Q2",308400,-0.243190661478599,"2004-12"
2017-08-31,7353,"Syracuse","NY","Syracuse","Onondaga",176,82200,-0.00121506682867558,0.0024390243902439,0.0173267326732673,0.00195792003797024,0.0111123157962647,"2017-02","2017-Q1",83900,-0.0202622169249106,"2016-12"
2017-08-31,20317,"Salem","OR","Salem","Marion",177,239800,0.00671704450041982,0.0278611230175739,0.114312267657993,0.095039676149439,0.0150628005260949,"2017-08","2017-Q3",239800,0,"2017-08"
