"RegionType","RegionName","State","CBSA Title","SizeRankCity","SizeRankMetro","PctPriceCut","DaysOnMarket","BuyerSellerIndex","BuyerSellerIndexMetro"
"City","Plymouth","MA","""Boston-Cambridge-Newton, MA-NH""",823,10,19.2109777015437,80,9.1044776119403,1.22222222222222
"City","Salem","MA","""Boston-Cambridge-Newton, MA-NH""",896,10,14.8148148148148,64,4.17910447761194,1.22222222222222
"City","Marlborough","MA","""Boston-Cambridge-Newton, MA-NH""",965,10,22.2222222222222,70,8.2089552238806,1.22222222222222
"City","Beverly","MA","""Boston-Cambridge-Newton, MA-NH""",1001,10,7.73809523809524,64,0.597014925373134,1.22222222222222
"City","Natick","MA","""Boston-Cambridge-Newton, MA-NH""",1089,10,19.3798449612403,70,7.3134328358209,1.22222222222222
"City","Derry","NH","""Boston-Cambridge-Newton, MA-NH""",1094,10,18.0094786729858,64.5,5.82089552238806,1.22222222222222
"City","Franklin","MA","""Boston-Cambridge-Newton, MA-NH""",1148,10,18.705035971223,67,6.56716417910448,1.22222222222222
"City","Dover","NH","""Boston-Cambridge-Newton, MA-NH""",1208,10,11.3861386138614,69.5,3.43283582089552,1.22222222222222
"City","Lexington","MA","""Boston-Cambridge-Newton, MA-NH""",1230,10,9.91735537190083,68,1.7910447761194,1.22222222222222
"City","Rochester","NH","""Boston-Cambridge-Newton, MA-NH""",1235,10,12.8318584070796,68,4.32835820895522,1.22222222222222
"City","Needham","MA","""Boston-Cambridge-Newton, MA-NH""",1259,10,8.7378640776699,79,4.47761194029851,1.22222222222222
"City","North Andover","MA","""Boston-Cambridge-Newton, MA-NH""",1275,10,11.1888111888112,70,3.13432835820896,1.22222222222222
"City","Salem","NH","""Boston-Cambridge-Newton, MA-NH""",1284,10,12.4423963133641,67,3.28358208955224,1.22222222222222
"City","Town of Andover","MA","""Boston-Cambridge-Newton, MA-NH""",1371,10,14.2857142857143,69,5.52238805970149,1.22222222222222
"City","Stoughton","MA","""Boston-Cambridge-Newton, MA-NH""",1388,10,10,71.5,2.83582089552239,1.22222222222222
"City","Dracut","MA","""Boston-Cambridge-Newton, MA-NH""",1398,10,13.9130434782609,63,2.53731343283582,1.22222222222222
"City","Danvers","MA","""Boston-Cambridge-Newton, MA-NH""",1445,10,17.3913043478261,65,5.67164179104478,1.22222222222222
"City","Wellesley","MA","""Boston-Cambridge-Newton, MA-NH""",1458,10,13.4751773049645,105,7.91044776119403,1.22222222222222
"City","Gloucester","MA","""Boston-Cambridge-Newton, MA-NH""",1474,10,13.2867132867133,80,7.01492537313433,1.22222222222222
"City","Billerica","MA","""Boston-Cambridge-Newton, MA-NH""",1477,10,11.71875,60,1.34328358208955,1.22222222222222
"City","Milton","MA","""Boston-Cambridge-Newton, MA-NH""",1604,10,11,71,3.58208955223881,1.22222222222222
"City","Dedham","MA","""Boston-Cambridge-Newton, MA-NH""",1625,10,10.7142857142857,70,2.6865671641791,1.22222222222222
"City","Town of Marshfield","MA","""Boston-Cambridge-Newton, MA-NH""",1783,10,16.5714285714286,66,5.37313432835821,1.22222222222222
"City","Chelmsford","MA","""Boston-Cambridge-Newton, MA-NH""",1809,10,16.9230769230769,63,4.77611940298507,1.22222222222222
"City","Acton","MA","""Boston-Cambridge-Newton, MA-NH""",1912,10,15.2,71,6.86567164179105,1.22222222222222
"City","Canton","MA","""Boston-Cambridge-Newton, MA-NH""",1943,10,20.6521739130435,74.5,8.35820895522388,1.22222222222222
"City","Town of Londonderry","NH","""Boston-Cambridge-Newton, MA-NH""",2014,10,11.9760479041916,63,1.94029850746269,1.22222222222222
"City","Portsmouth","NH","""Boston-Cambridge-Newton, MA-NH""",2077,10,11.8012422360248,70,4.62686567164179,1.22222222222222
"City","Westford","MA","""Boston-Cambridge-Newton, MA-NH""",2111,10,20.1754385964912,77,8.65671641791045,1.22222222222222
"City","Sudbury","MA","""Boston-Cambridge-Newton, MA-NH""",2768,10,14.4067796610169,77.5,7.16417910447761,1.22222222222222
"City","Newburyport","MA","""Boston-Cambridge-Newton, MA-NH""",2867,10,18.8811188811189,75,8.05970149253731,1.22222222222222
"City","Town of Hingham","MA","""Boston-Cambridge-Newton, MA-NH""",2906,10,22.6744186046512,84,10,1.22222222222222
"City","Town of Amesbury","MA","""Boston-Cambridge-Newton, MA-NH""",3215,10,15.6862745098039,69,6.26865671641791,1.22222222222222
"City","Town of Hudson","MA","""Boston-Cambridge-Newton, MA-NH""",3226,10,21.1111111111111,69,7.61194029850746,1.22222222222222
"City","Middleborough","MA","""Boston-Cambridge-Newton, MA-NH""",3274,10,17.5257731958763,73,7.46268656716418,1.22222222222222
"City","Pembroke","MA","""Boston-Cambridge-Newton, MA-NH""",3405,10,25.2747252747253,72.5,8.95522388059701,1.22222222222222
"City","Town of Hopkinton","MA","""Boston-Cambridge-Newton, MA-NH""",3465,10,21.5686274509804,80.5,9.70149253731343,1.22222222222222
"City","Wareham","MA","""Boston-Cambridge-Newton, MA-NH""",3585,10,18.8679245283019,89,9.40298507462687,1.22222222222222
"City","Walpole","MA","""Boston-Cambridge-Newton, MA-NH""",3618,10,10.2040816326531,74,4.02985074626866,1.22222222222222
"City","Town of Bellingham","MA","""Boston-Cambridge-Newton, MA-NH""",3742,10,10.958904109589,67,2.08955223880597,1.22222222222222
"City","Town of Scituate","MA","""Boston-Cambridge-Newton, MA-NH""",3756,10,26.8292682926829,80,9.85074626865672,1.22222222222222
"City","Windham","NH","""Boston-Cambridge-Newton, MA-NH""",4160,10,20.1680672268908,79,9.25373134328358,1.22222222222222
"City","Marblehead","MA","""Boston-Cambridge-Newton, MA-NH""",4275,10,9.9236641221374,79,4.92537313432836,1.22222222222222
"City","Town of Exeter","NH","""Boston-Cambridge-Newton, MA-NH""",4343,10,14.2857142857143,70,5.97014925373134,1.22222222222222
"City","Town of Hampton","NH","""Boston-Cambridge-Newton, MA-NH""",4363,10,15.3488372093023,97,8.80597014925373,1.22222222222222
"City","Town of Kingston","MA","""Boston-Cambridge-Newton, MA-NH""",5140,10,11.9047619047619,78,6.41791044776119,1.22222222222222
"City","Town of Duxbury","MA","""Boston-Cambridge-Newton, MA-NH""",5358,10,21.9047619047619,80,9.55223880597015,1.22222222222222
"City","Town of Ipswich","MA","""Boston-Cambridge-Newton, MA-NH""",6231,10,8.95522388059701,81,5.07462686567164,1.22222222222222
"City","Bridgeport","CT","""Bridgeport-Stamford-Norwalk, CT""",144,58,11.9266055045872,99,0.454545454545455,5.27777777777778
"City","Stamford","CT","""Bridgeport-Stamford-Norwalk, CT""",175,58,12.4131082423039,103,2.27272727272727,5.27777777777778
"City","Norwalk","CT","""Bridgeport-Stamford-Norwalk, CT""",317,58,14.4560357675112,91.5,0.909090909090909,5.27777777777778
"City","Danbury","CT","""Bridgeport-Stamford-Norwalk, CT""",344,58,12.0781527531083,107,1.81818181818182,5.27777777777778
"City","Greenwich","CT","""Bridgeport-Stamford-Norwalk, CT""",533,58,10.6842737094838,148.5,4.09090909090909,5.27777777777778
"City","Fairfield","CT","""Bridgeport-Stamford-Norwalk, CT""",625,58,14.6374829001368,108,4.54545454545455,5.27777777777778
"City","Stratford","CT","""Bridgeport-Stamford-Norwalk, CT""",705,58,18.3070866141732,96.5,5,5.27777777777778
"City","Shelton","CT","""Bridgeport-Stamford-Norwalk, CT""",995,58,18.8172043010753,97,5.90909090909091,5.27777777777778
"City","Trumbull","CT","""Bridgeport-Stamford-Norwalk, CT""",1030,58,22.6973684210526,93,5.45454545454545,5.27777777777778
"City","Westport","CT","""Bridgeport-Stamford-Norwalk, CT""",1570,58,13.8429752066116,156.5,6.36363636363636,5.27777777777778
"City","Town of Ridgefield","CT","""Bridgeport-Stamford-Norwalk, CT""",1596,58,17.0212765957447,133,7.72727272727273,5.27777777777778
"City","New Canaan","CT","""Bridgeport-Stamford-Norwalk, CT""",2293,58,10.5670103092784,147,3.18181818181818,5.27777777777778
"City","Monroe","CT","""Bridgeport-Stamford-Norwalk, CT""",2358,58,15,102,3.63636363636364,5.27777777777778
"City","Darien","CT","""Bridgeport-Stamford-Norwalk, CT""",2434,58,7.58620689655172,119,1.36363636363636,5.27777777777778
"City","Town of Bethel","CT","""Bridgeport-Stamford-Norwalk, CT""",2523,58,16.2790697674419,122,6.81818181818182,5.27777777777778
"City","Wilton","CT","""Bridgeport-Stamford-Norwalk, CT""",2640,58,16.140350877193,172,8.63636363636364,5.27777777777778
"City","Brookfield","CT","""Bridgeport-Stamford-Norwalk, CT""",3140,58,16.2162162162162,157.5,9.09090909090909,5.27777777777778
"City","Newtown","CT","""Bridgeport-Stamford-Norwalk, CT""",3141,58,15.5,95,2.72727272727273,5.27777777777778
"City","New Fairfield","CT","""Bridgeport-Stamford-Norwalk, CT""",4185,58,18.0232558139535,149.5,9.54545454545454,5.27777777777778
"City","Weston","CT","""Bridgeport-Stamford-Norwalk, CT""",5790,58,12.1359223300971,195,7.27272727272727,5.27777777777778
"City","Easton","CT","""Bridgeport-Stamford-Norwalk, CT""",7154,58,17.6470588235294,190,10,5.27777777777778
"City","Redding","CT","""Bridgeport-Stamford-Norwalk, CT""",7919,58,16.0583941605839,153,8.18181818181818,5.27777777777778
"City","Charleston","SC","""Charleston-North Charleston, SC""",143,77,17.7966101694915,77,8,4.7962962962963
"City","North Charleston","SC","""Charleston-North Charleston, SC""",394,77,17.2782874617737,77.5,7,4.7962962962963
"City","Mount Pleasant","SC","""Charleston-North Charleston, SC""",419,77,24.2294520547945,87.5,10,4.7962962962963
"City","Goose Creek","SC","""Charleston-North Charleston, SC""",607,77,15.990990990991,70,2,4.7962962962963
"City","Moncks Corner","SC","""Charleston-North Charleston, SC""",1375,77,11.4537444933921,76,1,4.7962962962963
"City","Summerville","SC","""Charleston-North Charleston, SC""",3216,77,18.5130111524164,75,6,4.7962962962963
"City","Hanahan","SC","""Charleston-North Charleston, SC""",4504,77,26.0869565217391,63,4,4.7962962962963
"City","Isle of Palms","SC","""Charleston-North Charleston, SC""",8542,77,13.5231316725979,171,9,4.7962962962963
"City","Kiawah Island","SC","""Charleston-North Charleston, SC""",9365,77,8.96358543417367,346.5,5,4.7962962962963
"City","Folly Beach","SC","""Charleston-North Charleston, SC""",9385,77,11.4285714285714,141.5,3,4.7962962962963
"City","Charlotte","NC","""Charlotte-Concord-Gastonia, NC-SC""",14,24,15.0210294412177,55,1.07142857142857,2.12962962962963
"City","Rock Hill","SC","""Charlotte-Concord-Gastonia, NC-SC""",228,24,13.5220125786164,67.5,2.14285714285714,2.12962962962963
"City","Concord","NC","""Charlotte-Concord-Gastonia, NC-SC""",298,24,16.9014084507042,57,2.85714285714286,2.12962962962963
"City","Mooresville","NC","""Charlotte-Concord-Gastonia, NC-SC""",440,24,22.3684210526316,77,9.64285714285714,2.12962962962963
"City","Salisbury","NC","""Charlotte-Concord-Gastonia, NC-SC""",442,24,16.7582417582418,102,8.21428571428571,2.12962962962963
"City","Gastonia","NC","""Charlotte-Concord-Gastonia, NC-SC""",480,24,13.5057471264368,64,1.78571428571429,2.12962962962963
"City","Statesville","NC","""Charlotte-Concord-Gastonia, NC-SC""",495,24,17.7606177606178,86,8.57142857142857,2.12962962962963
"City","Fort Mill","SC","""Charlotte-Concord-Gastonia, NC-SC""",556,24,19.0697674418605,69,6.60714285714286,2.12962962962963
"City","Lancaster","SC","""Charlotte-Concord-Gastonia, NC-SC""",710,24,16.7259786476868,84,7.14285714285714,2.12962962962963
"City","Huntersville","NC","""Charlotte-Concord-Gastonia, NC-SC""",756,24,20.6373292867982,58,5,2.12962962962963
"City","Kannapolis","NC","""Charlotte-Concord-Gastonia, NC-SC""",994,24,12.5,64,1.42857142857143,2.12962962962963
"City","Matthews","NC","""Charlotte-Concord-Gastonia, NC-SC""",1542,24,14.6666666666667,55,0.714285714285714,2.12962962962963
"City","Clover","SC","""Charlotte-Concord-Gastonia, NC-SC""",1556,24,20.7272727272727,76,8.92857142857143,2.12962962962963
"City","Cornelius","NC","""Charlotte-Concord-Gastonia, NC-SC""",1693,24,16.2790697674419,70,3.92857142857143,2.12962962962963
"City","Belmont","NC","""Charlotte-Concord-Gastonia, NC-SC""",2526,24,16.7539267015707,79,6.60714285714286,2.12962962962963
"City","York","SC","""Charlotte-Concord-Gastonia, NC-SC""",2725,24,12.2448979591837,82,3.57142857142857,2.12962962962963
"City","Mint Hill","NC","""Charlotte-Concord-Gastonia, NC-SC""",3004,24,20.1030927835052,61,5.35714285714286,2.12962962962963
"City","Mount Holly","NC","""Charlotte-Concord-Gastonia, NC-SC""",3036,24,14.7058823529412,69,3.21428571428571,2.12962962962963
"City","Denver","NC","""Charlotte-Concord-Gastonia, NC-SC""",3602,24,17.2881355932203,86,7.85714285714286,2.12962962962963
"City","Monroe","NC","""Charlotte-Concord-Gastonia, NC-SC""",4543,24,18.8679245283019,63,4.28571428571429,2.12962962962963
"City","Indian Trail","NC","""Charlotte-Concord-Gastonia, NC-SC""",5335,24,13.0268199233716,50,0.357142857142857,2.12962962962963
"City","Davidson","NC","""Charlotte-Concord-Gastonia, NC-SC""",5409,24,21.4285714285714,66.5,7.5,2.12962962962963
"City","Stanley","NC","""Charlotte-Concord-Gastonia, NC-SC""",6075,24,10.0917431192661,73.5,2.5,2.12962962962963
"City","Weddington","NC","""Charlotte-Concord-Gastonia, NC-SC""",6110,24,21.3793103448276,84,10,2.12962962962963
"City","Troutman","NC","""Charlotte-Concord-Gastonia, NC-SC""",6673,24,16.0583941605839,73,4.64285714285714,2.12962962962963
"City","Harrisburg","NC","""Charlotte-Concord-Gastonia, NC-SC""",6869,24,18.9655172413793,69,6.07142857142857,2.12962962962963
"City","Tega Cay","SC","""Charlotte-Concord-Gastonia, NC-SC""",8719,24,24.8322147651007,72,9.28571428571429,2.12962962962963
"City","Stallings","NC","""Charlotte-Concord-Gastonia, NC-SC""",9188,24,30.8411214953271,46,5.71428571428571,2.12962962962963
"City","Chicago","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",3,3,20.7215602742462,85,2.2360248447205,8.7037037037037
"City","Aurora","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",109,3,20.2495201535509,85,1.98757763975155,8.7037037037037
"City","Naperville","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",128,3,25.7039711191336,95,8.19875776397516,8.7037037037037
"City","Joliet","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",183,3,18.646408839779,85,1.24223602484472,8.7037037037037
"City","Kenosha","WI","""Chicago-Naperville-Elgin, IL-IN-WI""",271,3,18.4,65,0.372670807453416,8.7037037037037
"City","Elgin","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",285,3,21.9796215429403,84.5,3.41614906832298,8.7037037037037
"City","Cicero","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",311,3,10.2941176470588,98.5,1.86335403726708,8.7037037037037
"City","Arlington Heights","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",368,3,25.8258258258258,87,6.52173913043478,8.7037037037037
"City","Evanston","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",372,3,18.75,84.5,1.18012422360248,8.7037037037037
"City","Waukegan","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",381,3,15.0735294117647,79,0.248447204968944,8.7037037037037
"City","Plainfield","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",420,3,22.1248630887185,82,2.17391304347826,8.7037037037037
"City","Schaumburg","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",450,3,24.3006993006993,78,3.35403726708075,8.7037037037037
"City","Palatine","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",467,3,26.0188087774295,94,8.26086956521739,8.7037037037037
"City","Bolingbrook","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",485,3,22.2748815165877,88,4.03726708074534,8.7037037037037
"City","Orland Park","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",502,3,26.1666666666667,87,6.95652173913043,8.7037037037037
"City","Des Plaines","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",505,3,26.0869565217391,91.5,7.95031055900621,8.7037037037037
"City","Oak Lawn","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",549,3,23.5042735042735,95.5,6.33540372670807,8.7037037037037
"City","Skokie","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",554,3,25.181598062954,81.5,4.53416149068323,8.7037037037037
"City","Berwyn","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",563,3,28.4584980237154,88.5,8.32298136645963,8.7037037037037
"City","Wheaton","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",620,3,21.7391304347826,83,2.36024844720497,8.7037037037037
"City","Mount Prospect","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",631,3,25.3521126760563,80.5,4.28571428571429,8.7037037037037
"City","Oak Park","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",646,3,23.9175257731959,85,4.47204968944099,8.7037037037037
"City","Tinley Park","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",659,3,24.390243902439,92,6.64596273291925,8.7037037037037
"City","Lombard","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",731,3,21.219512195122,76,0.869565217391304,8.7037037037037
"City","Downers Grove","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",736,3,28.0392156862745,92,8.57142857142857,8.7037037037037
"City","Glenview","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",770,3,22.008547008547,105,6.45962732919255,8.7037037037037
"City","Elmhurst","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",789,3,24.0384615384615,96,7.26708074534162,8.7037037037037
"City","Dekalb","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",816,3,20.532319391635,95.5,4.22360248447205,8.7037037037037
"City","Hoffman Estates","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",894,3,27.0408163265306,78,5.09316770186335,8.7037037037037
"City","Crystal Lake","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",895,3,23.5616438356164,81,3.29192546583851,8.7037037037037
"City","Streamwood","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",909,3,22.5352112676056,80,2.04968944099379,8.7037037037037
"City","Carol Stream","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",951,3,19.1709844559585,74,0.496894409937888,8.7037037037037
"City","Addison","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",964,3,22.7053140096618,91,4.78260869565217,8.7037037037037
"City","Park Ridge","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",1015,3,27.8061224489796,102,9.1304347826087,8.7037037037037
"City","Buffalo Grove","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",1028,3,27.9202279202279,84,6.8944099378882,8.7037037037037
"City","Wheeling","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",1032,3,20.9677419354839,87,2.91925465838509,8.7037037037037
"City","Gurnee","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",1071,3,27.9411764705882,87.5,7.88819875776398,8.7037037037037
"City","Calumet City","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",1092,3,16.5217391304348,126.5,4.96894409937888,8.7037037037037
"City","Glen Ellyn","IL","""Chicago-Naperville-Elgin, IL-IN-WI""",1126,3,26.0752688172043,93,8.38509316770186,8.7037037037037
