"Date","RegionName","State","Metro","County","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2017-08-31,"Pollock","LA","Alexandria","Grant",4869,1097,-0.0036330608537693,-0.0126012601260126,-0.075821398483572,999
2017-08-31,"Town of Farmington","ME",,"Franklin",4870,1112,0.0109090909090909,0.0431519699812383,0.102081268582755,1747
2017-08-31,"Colusa","CA",,"Colusa",4871,1391,0.00433212996389892,0.0235467255334805,0.0372856077554064,2214
2017-08-31,"River Oaks","TX","Dallas-Fort Worth","Tarrant",4872,1176,0.00598802395209581,0.0137931034482759,0.037037037037037,2681
2017-08-31,"Hollis","NH","Manchester","Hillsborough",4873,2892,0.00696378830083566,0.010482180293501,0.0158061116965227,2626
2017-08-31,"Fairdale","KY","Louisville/Jefferson County","Jefferson",4874,945,0.00212089077412513,0.0139484978540773,0.0714285714285714,2824
2017-08-31,"Pilot Mountain","NC","Mount Airy","Surry",4875,1088,0.0111524163568773,0.0225563909774436,0.000919963201471941,1058
2017-08-31,"Du Bois","PA","DuBois","Clearfield",4876,907,-0.00765864332603939,-0.0452631578947369,-0.107283464566929,3071
2017-08-31,"Harrison Township","NJ","Philadelphia","Gloucester",4877,2718,-0.00110253583241455,-0.00766703176341731,-0.0208933717579251,3303
2017-08-31,"New Boston","TX","Texarkana","Bowie",4878,871,0.00230149597238205,-0.0449561403508772,-0.00684150513112885,2341
2017-08-31,"Celebration","FL","Orlando","Osceola",4879,2143,-0.00186306474149977,-0.00556844547563805,0.0137180700094607,4412
2017-08-31,"Town of Eden","NY","Buffalo","Erie",4880,1308,-0.0150602409638554,-0.043859649122807,-0.0267857142857143,2316
2017-08-31,"Minden","NV","Gardnerville Ranchos","Douglas",4881,2225,0.00225225225225225,0.0320037105751391,0.187933796049119,4003
2017-08-31,"Sweden","NY","Rochester","Monroe",4882,1483,0.0122866894197952,0.0192439862542955,0.0428973277074543,1666
2017-08-31,"Boonsboro","MD","Hagerstown","Washington",4883,1315,-0.0171898355754858,-0.0345080763582966,0.0313725490196078,3831
2017-08-31,"Loxley","AL","Daphne","Baldwin",4884,1320,0.0045662100456621,0.0288386593920499,0.0688259109311741,1941
2017-08-31,"Penn Township","PA","York","York",4885,1347,0.00148698884758364,-0.000741839762611276,-0.0316319194823868,2525
2017-08-31,"Orange","VA",,"Orange",4886,1161,0.0166374781085814,0.0338379341050757,0.012205754141238,5679
2017-08-31,"Forney","TX","Dallas-Fort Worth","Kaufman",4887,1633,0.0043050430504305,0.0187149095446039,0.0276903713027061,5366
2017-08-31,"Smithsburg","MD","Hagerstown","Washington",4888,1274,-0.0169753086419753,-0.0326499620349279,0.0208333333333333,3839
2017-08-31,"Alondra Park","CA","Los Angeles-Long Beach-Anaheim","Los Angeles",4889,2638,0.00456968773800457,0.0205029013539652,0.0357283078131135,1587
2017-08-31,"Snow Hill","NC",,"Greene",4890,837,-0.00238379022646007,-0.00711743772241993,-0.0542372881355932,2110
2017-08-31,"Collier Township","PA","Pittsburgh","Allegheny",4891,1717,-0.00406032482598608,-0.00866050808314088,-0.0332207207207207,2905
2017-08-31,"Tipton","IN",,"Tipton",4892,1018,0.00592885375494071,0.0220883534136546,0.018,2686
2017-08-31,"Ephrata","WA","Moses Lake","Grant",4893,911,0.00997782705099778,0.0010989010989011,-0.00437158469945355,3116
